key,title,User1,Decision,User2,Decision,User3,Decision,User4,Decision,User5,Decision,labels,notes
rayyan-398849199,DIGITAL LITERACY AND CYBERSECURITY IN WOMEN EDUCATION,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao,2selecao",""
rayyan-398849200,Student Perceptions of Challenges and Role of Mentorship in Cybersecurity Careers: Addressing the Gender Gap.,Luciana,"",Isabella de Freitas,Included,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao,2selecao",""
rayyan-398849202,Integrated outreach: Increasing engagement in computer science and cybersecurity,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849203,Motivating youth to learn STEM through a gender inclusive digital forensic science program,Luciana,"",Isabella de Freitas,Included,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao,2selecao,3selecao,4selecao",""
rayyan-398849204,Female underrepresentation in the cybersecurity workforce–a study on cybersecurity professionals in Sri Lanka,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao,2selecao",""
rayyan-398849205,A scalable and impactful model for harnessing artificial intelligence and cybersecurity to revolutionize workforce development and empower marginalized youth,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao,2selecao",""
rayyan-398849206,Exploring Age and Gender Differences in ICT Cybersecurity Behaviour,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849207,Cybersecurity communities of practice: strategies for creating gateways to participation,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849208,Cybersecurity Vulnerabilities of Female Learners: The Case of South African Marginalised Schools,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849209,"Cybersecurity education, awareness raising, and training initiatives: National level evidence-based results, challenges, and promise",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849210,Accessible and Inclusive Cyber Security: A Nuanced and Complex Challenge,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849211,Building cyber security awareness in a developing country: Lessons from Myanmar,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849212,Experiencing Cybersecurity One Game at a Time: A Systematic Review of Cybersecurity Digital Games,Luciana,"",Isabella de Freitas,Included,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao,2selecao,3selecao",""
rayyan-398849213,Training and Embedding Cybersecurity Guardians in Older Communities.,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849214,Participatory Threat Modelling: Exploring Paths to Reconfigure Cybersecurity,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849215,"‘Ctrl, alt, report’: the influence of policy, cyber security job relevance, rank and gender on cyber security incident reporting",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849216,Gender asymmetry in cybersecurity: socioeconomic causes and consequences,Luciana,"",Isabella de Freitas,Included,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao,2selecao",""
rayyan-398849217,Board gender diversity and corporate response to cyber risk: evidence from cybersecurity related disclosure,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849219,"The Gendered Digital Divide: G20 Initiatives for Gender Equality, Inclusion, and Sustainability",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849220,Cybersecurity Awareness Enhancement: A Study of the Effects of Age and Gender of Thai Employees Associated with Phishing Attacks,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849221,Addressing cybersecurity challenges in education,Luciana,"",Isabella de Freitas,Included,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao,2selecao",""
rayyan-398849222,Exploring cybersecurity education at the K-12 level,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849223,Aerial Drone: an Effective Tool to Teach Information Technology and Cybersecurity through Project Based Learning to Minority High School Students in the U.S.,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849224,K-12 educators’ self-confidence in designing and implementing cybersecurity lessons,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849225,Aligning sustainable development goals with cybersecurity strategies: Ensuring a secure and sustainable future,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849226,Regulating fintech for financial stability in Nigeria: balancing cybersecurity risks and financial inclusion,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849227,Has the pandemic made us more digitally literate?: Innovative association rule mining study of the relationships between shifts in digital skills and cybersecurity awareness occurring whilst working remotely during the COVID-19 pandemic,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849228,Poppy Gustafsson: redefining cybersecurity through AI,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849229,"Women entrepreneurs' digital social innovation: Linking gender, entrepreneurship, social innovation and information systems",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849230,Factors related to cyber security behavior,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849231,Increasing Cybersecurity Career Interest through Playable Case Studies,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849232,The sleepless sentinel: factors that predict burnout and sleep quality in cybersecurity professionals,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849233,Global perspectives on FinTech: Empowering SMEs and women in emerging markets for financial inclusion,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849234,Bridging the Cyber Security Skills Gap: Using Tabletop Exercises to Solve the CSSG Crisis,Luciana,"",Isabella de Freitas,Included,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao,2selecao",""
rayyan-398849235,Non-Technical skills needed by cyber security graduates,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849236,"A study on cybersecurity awareness among students in Yobe State University, Nigeria: A quantitative approach",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849237,A systematic review of multi perspectives on human cybersecurity behavior,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849238,"The future of women in technology: Emerging trends, opportunities, and challenges",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849239,Cybersecurity awareness in Zimbabwean universities: Perspectives from the students,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849241,Cybersecurity in the GCC: From Economic Development to Geopolitical Controversy,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849242,An assessment of cybersecurity awareness level among Northeastern University students in Nigeria,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849243,A Hands-On Cybersecurity Curriculum Using a Robotics Platform,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849244,What can a critical cybersecurity do?,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849245,Mapping cyber-financial risk profiles: Implications for European cybersecurity and financial literacy,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849246,Process Control Influence on Mitigating Supply Chain Risk: Exploring the Mediating Effect of Information Security—Evidence from the UAE Construction Industry,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849247,Employee cybersecurity awareness training programs customized for SME contexts to reduce human-error related security incidents,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-398849248,"Digital literacy model to improve the marketing skills of micro, small, and medium enterprises women with a community-based educational approach",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","google,1selecao",""
rayyan-442703890,Scaling Cybersecurity Education in Africa: Insights from a Capacity-Building Initiative - Proceedings of the ACM Global on Computing Education Conference 2025 Vol 1,Luciana,"",Isabella de Freitas,Included,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao,2selecao,3selecao,4selecao",""
rayyan-442703891,Improving the Representation of Undergraduate Women in Cybersecurity: A Literature Review - Proceedings of the 56th ACM Technical Symposium on Computer Science Education V. 1,Luciana,"",Isabella de Freitas,Included,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao,2selecao,3selecao",""
rayyan-442703892,Tackling the Gender Gap in Cybersecurity Education - Proceedings of the 56th ACM Technical Symposium on Computer Science Education V. 1,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao",""
rayyan-442703893,Professional Dispositions++: Elevating Collaborative and Experiential Learning in Two-Year Programs - Proceedings of the 26th ACM Annual Conference on Cybersecurity &amp; Information Technology Education,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao",""
rayyan-442703894,Camp CryptoBot: A Model for Taking Risks and Promoting Self-Efficacy in Pursuit of Cybersecurity Career Pathways,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao,2selecao",""
rayyan-442703895,Remote Controlled Cyber: Toward Engaging and Educating a Diverse Cybersecurity Workforce - Proceedings of the 55th ACM Technical Symposium on Computer Science Education V. 1,Luciana,"",Isabella de Freitas,Included,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao,2selecao",""
rayyan-442703896,Analysis on the Group Differences of Information Literacy among Local College Students - 2021 4th International Conference on Information Systems and Computer Aided Education,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao",""
rayyan-442703897,An Experience Report on a Conversion Masters Degree Program in Computer Science for Non-CS Majors - Proceedings of the 27th Australasian Computing Education Conference,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703898,Validation of an Instrument to Measure Self-Efficacy in Information Security - Proceedings of the 2024 on ACM Virtual Global Computing Education Conference V. 1,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703899,Equitable Access to Cybersecurity Education: A Case Study of Underserved Middle School Students - Proceedings of the 2024 on Innovation and Technology in Computer Science Education V. 1,Luciana,"",Isabella de Freitas,Included,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao,2selecao,3selecao,4selecao",""
rayyan-442703900,Enhancing Computing Curricular Outcomes and Student Accomplishments Through Collegiate Competitions - Proceedings of the ACM Conference on Global Computing Education Vol 1,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao",""
rayyan-442703901,Bridging the Digital Inequality: An Evaluation of Digital Competence Training Program (DCTP) for Older Women - Proceedings of the 2024 International Conference on Information Technology for Social Good,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao,2selecao",""
rayyan-442703902,"Integrating Pedagogical Frameworks and Critical Theory in Cybersecurity Education Research: A Holistic Approach - Proceedings of the 2025 Conference on Research on Equitable and Sustained Participation in Engineering, Computing, and Technology",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao",""
rayyan-442703903,Digital Security Story Cards for Women with a Refugee and Migrant Background - Proceedings of Mensch Und Computer 2022,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao",""
rayyan-442703904,Piloting the Air Force JROTC Cyber Academy for High School Students - Proceedings of the 52nd ACM Technical Symposium on Computer Science Education,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao",""
rayyan-442703905,A Civics-oriented Approach to Understanding Intersectionally Marginalized Users' Experience with Hate Speech Online - Proceedings of the 13th International Conference on Information &amp; Communication Technologies and Development,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703906,"Why Mary Can Hack: Effectively Introducing High School Girls to Cybersecurity - Proceedings of the 18th International Conference on Availability, Reliability and Security",Luciana,"",Isabella de Freitas,Included,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao,2selecao,3selecao,4selecao",""
rayyan-442703907,Understanding the Security Advice Mechanisms of Low Socioeconomic Pakistanis - Proceedings of the 2025 CHI Conference on Human Factors in Computing Systems,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703908,Enhancing Research Infrastructure and Workforce Diversity in Higher Education Through Strategic Collaboration and Investment - Practice and Experience in Advanced Research Computing 2024: Human Powered Computing,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703909,"Observations of Highly Successful, Distributed Teams in a K-12 Online Security Competition - Proceedings of the 25th Koli Calling International Conference on Computing Education Research",Luciana,"",Isabella de Freitas,Included,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao,2selecao,3selecao,4selecao",""
rayyan-442703910,A Cybersecurity Summer Camp for High School Students Using Autonomous R/C Cars - Proceedings of the 55th ACM Technical Symposium on Computer Science Education V. 1,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao",""
rayyan-442703911,"An Authentic Peer-Led Team Learning Program for Community Colleges: A Recruitment, Retention, and Completion Instrument for Face-to-Face and Online Modality - Proceedings of the 54th ACM Technical Symposium on Computer Science Education V. 1",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao",""
rayyan-442703912,Computing Specializations: Perceptions of AI and Cybersecurity Among CS Students - Proceedings of the 54th ACM Technical Symposium on Computer Science Education V. 1,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao",""
rayyan-442703913,User Experience and Information Security Implications of Digital Identity Wallets - Proceedings of the 2024 14th International Conference on Information Communication and Management,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703914,Psychometric Evaluation of the Cybersecurity Curriculum Assessment - Proceedings of the 54th ACM Technical Symposium on Computer Science Education V. 1,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao",""
rayyan-442703915,The Influence of Risk Perception on Online Shopping Decision of Comsumers: A Case Study of Social Media Platforms in Vietnam - Proceedings of the 2023 7th International Conference on Software and E-Business,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703916,Fundamental Cybersecurity Hands-on Exercises using an In-House Cyber Range --- Workshop,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao",""
rayyan-442703917,"Security level evaluation with F4SLE - Proceedings of the 18th International Conference on Availability, Reliability and Security",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703918,DOJO: Applied Cybersecurity Education in the Browser - Proceedings of the 55th ACM Technical Symposium on Computer Science Education V. 1,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao",""
rayyan-442703919,The World is in My Hand Now: Smartphones for Empowering Rural Women in Developing Countries: Smartphones for Empowering Rural Women in Developing Countries - Proceedings of the 2022 International Conference on Information and Communication Technologies and Development,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703920,Broadening Participation in Computing via Ubiquitous Combined Majors (CS+X) - Proceedings of the 53rd ACM Technical Symposium on Computer Science Education - Volume 1,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703921,iSchools as Venues for Expanding the K-12 Computer Science Teacher Pipeline - Proceedings of the 53rd ACM Technical Symposium on Computer Science Education - Volume 1,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao",""
rayyan-442703922,How do Computing Students Conceptualize Cybersecurity? Survey Results and Strategies for Curricular Integration - Proceedings of the 55th ACM Technical Symposium on Computer Science Education V. 1,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao",""
rayyan-442703923,Improving Automated Labeling for ATT&amp;CK Tactics in Malware Threat Reports,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703924,"SIoTEc 2025 - 6th edition of ACM Workshop on Secure IoT, Edge and Cloud systems - Proceedings of the 34th ACM International Conference on Information and Knowledge Management",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703925,Incorporating Computing for the Social Good Into the Classroom,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703927,Computing students' views on ethics - Proceedings of the 9th Computer Science Education Research Conference,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703928,"Composition of China's Digital Economy and Its Contribution on Sustainable Economy - Proceedings of the 2024 15th International Conference on E-Business, Management and Economics",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703929,"AI in My Life: AI, Ethics &amp; Privacy Workshops for 15-16-Year-Olds - Companion Publication of the 13th ACM Web Science Conference 2021",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703930,Pivoting During a Pandemic: Designing a Virtual Summer Camp to Increase Confidence of Black and Latina girls - Proceedings of the 52nd ACM Technical Symposium on Computer Science Education,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703931,Design inspiration translated from the “Proud to be Iban” probes - Proceedings of the 20th International Conference on Culture and Computer Science: Code and Materiality,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703932,Exploring the Privacy and Security Challenges Faced by Migrant Domestic Workers in Chinese Smart Homes - Proceedings of the 2025 CHI Conference on Human Factors in Computing Systems,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703933,"""Oh yes! over-preparing for meetings is my jam :)"": The Gendered Experiences of System Administrators",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703934,CySecBERT: A Domain-Adapted Language Model for the Cybersecurity Domain,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703935,Deepfake Blackmailing on the Rise: The Burgeoning Posterity of Revenge Pornography in the Philippines - Proceedings of the 2024 9th International Conference on Intelligent Information Technology,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703936,"What Mid-Career Professionals Think, Know, and Feel About Phishing: Opportunities for University IT Departments to Better Empower Employees in Their Anti-Phishing Decisions",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703937,Diversifying the Face of Computing through Re-entry Initiatives for Returning Women - Proceedings of the 53rd ACM Technical Symposium on Computer Science Education V. 2,Luciana,"",Isabella de Freitas,Included,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao,2selecao,3selecao,4selecao",""
rayyan-442703938,Evaluating AI cyber capabilities with crowdsourced elicitation - Proceedings of the 2025 Workshop on Human-Centered AI Privacy and Security,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703939,From State Legislation to Implementation: Moving Towards Justice-Centered Computing - Proceedings of the 2024 on RESPECT Annual Conference,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703940,"Tips, Tricks, and Training: Supporting Anti-Phishing Awareness among Mid-Career Office Workers Based on Employees’ Current Practices - Proceedings of the 2023 CHI Conference on Human Factors in Computing Systems",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703941,Research on the Application of computer Cloud platform Audit in the Field of Social Security funds-- taking Fertility funds as an example - Proceedings of the 2023 4th International Conference on Big Data Economy and Information Management,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703942,"Multi-source information comprehensive malicious domain name detection based on convolutional neural network - Proceedings of the 2023 6th International Conference on Algorithms, Computing and Artificial Intelligence",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703943,Zero in on the Target: A Composite Robust Model for Retrieving Information in Traffic Data to Discover Network Attacks - Proceedings of the 33rd ACM International Conference on Multimedia,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703944,The use of wearables to prevent sexual violence: a systematic mapping study - Proceedings of the XIX Brazilian Symposium on Information Systems,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703945,"Trust, Comfort and Relatability: Understanding Black Older Adults’ Perceptions of Chatbot Design for Health Information Seeking - Proceedings of the 2023 CHI Conference on Human Factors in Computing Systems",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703946,"Sharing Communities: The Good, the Bad, and the Ugly - Proceedings of the 2023 ACM SIGSAC Conference on Computer and Communications Security",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703947,"""I'm not as afraid as a woman might be about sharing my exact location:"" On the Intersection of Identity and Privacy Concerns in Fitness Tracking - Proceedings of the 2025 CHI Conference on Human Factors in Computing Systems",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703948,"Different Seas, Different Phishes – Large-Scale Analysis of Phishing Simulations Across Different Industries - Proceedings of the 20th ACM Asia Conference on Computer and Communications Security",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703949,Vulnerability Aspects Extraction and Discrepancies Detection across Heterogeneous Threat Intelligence - Proceedings of the Workshop on Privacy in Large Language Models (LLM) and Natural Language Processing (NLP) 2025,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703950,Research on Network Security Technology Based on Machine Learning - Proceedings of the 6th International Conference on Information Technologies and Electrical Engineering,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703951,Creating a Multifarious Cyber Science Major - Proceedings of the 52nd ACM Technical Symposium on Computer Science Education,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703952,"Cybersecurity Entity Relationship Prediction Based on Knowledge Graph and Hierarchical Graph Attention - Proceedings of the 2025 4th International Conference on Cryptography, Network Security and Communication Technology",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703953,"From Embodied Abuse to Mass Disruption: Generative, Inter-Reality Threats in Social, Mixed-Reality Platforms",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703954,Web Access Log Anomaly Detection Based on Deep Learning - Proceedings of the 2021 4th International Conference on Software Engineering and Information Management,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703955,From Pixels to Semantics: A Novel MLLM-Driven Approach for Explainable Tampered Text Detection - Proceedings of the 33rd ACM International Conference on Multimedia,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703956,Multi-Stage Enhanced Zero Trust Intrusion Detection System for Unknown Attack Detection in Internet of Things and Traditional Networks,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703957,Towards the Machine Learning methods for recognizing the security gap patterns in the code - literature review - Proceedings of the 2025 29th International Conference on Evaluation and Assessment in Software Engineering Companion,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703958,"PESTLE Analysis of Cybersecurity Education - Proceedings of the 16th International Conference on Availability, Reliability and Security",Luciana,"",Isabella de Freitas,Included,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao,2selecao",""
rayyan-442703959,TTPXHunter: Actionable Threat Intelligence Extraction as TTPs from Finished Cyber Threat Reports,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703960,Overview of Multimodal Machine Learning,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703961,Equipping and Empowering Faculty through Professional Development to Create a Future-Ready Workforce in Emerging Technologies - Proceedings of the 22nd Annual Conference on Information Technology Education,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
